name,url,image_url,price,User-Agent
Jinbee,https://www.glassesshop.com/eyeglasses/fp1902,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",$19.95,Scrapy/1.6.0 (+https://scrapy.org)
Mika,https://www.glassesshop.com/eyeglasses/sup0652,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",$29.95,Scrapy/1.6.0 (+https://scrapy.org)
Barbara,https://www.glassesshop.com/eyeglasses/sup0738,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",$29.95,Scrapy/1.6.0 (+https://scrapy.org)
Yonkers,https://www.glassesshop.com/eyeglasses/fp1985,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",$12.95,Scrapy/1.6.0 (+https://scrapy.org)
Jerry,https://www.glassesshop.com/eyeglasses/fp1593,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",$24.95,Scrapy/1.6.0 (+https://scrapy.org)
Durham,https://www.glassesshop.com/eyeglasses/fz1653,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",$29.95,Scrapy/1.6.0 (+https://scrapy.org)
Payne,https://www.glassesshop.com/eyeglasses/fm1297,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",$29.95,Scrapy/1.6.0 (+https://scrapy.org)
Haggai,https://www.glassesshop.com/eyeglasses/fp1775,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",$24.95,Scrapy/1.6.0 (+https://scrapy.org)
Peak,https://www.glassesshop.com/eyeglasses/fz1636,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",$29.95,Scrapy/1.6.0 (+https://scrapy.org)
Meriden,https://www.glassesshop.com/eyeglasses/sup0961,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",$29.95,Scrapy/1.6.0 (+https://scrapy.org)
,,,,Scrapy/1.6.0 (+https://scrapy.org)
Otis,https://www.glassesshop.com/eyeglasses/fp1742,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",$19.95,Scrapy/1.6.0 (+https://scrapy.org)
Lopez,https://www.glassesshop.com/eyeglasses/fm1192,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",$12.95,Scrapy/1.6.0 (+https://scrapy.org)
Darlene,https://www.glassesshop.com/eyeglasses/fp1181,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",$19.95,Scrapy/1.6.0 (+https://scrapy.org)
Stephen,https://www.glassesshop.com/eyeglasses/sm0898,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",$12.95,Scrapy/1.6.0 (+https://scrapy.org)
Gene,https://www.glassesshop.com/eyeglasses/sup0654,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",$29.95,Scrapy/1.6.0 (+https://scrapy.org)
Arlington,https://www.glassesshop.com/eyeglasses/fz1545,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",$34.95,Scrapy/1.6.0 (+https://scrapy.org)
Eden,https://www.glassesshop.com/eyeglasses/fp2066,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",$19.95,Scrapy/1.6.0 (+https://scrapy.org)
Rainbow,https://www.glassesshop.com/eyeglasses/fp2015,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",$19.95,Scrapy/1.6.0 (+https://scrapy.org)
Audrey,https://www.glassesshop.com/eyeglasses/fp2103,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",$19.95,Scrapy/1.6.0 (+https://scrapy.org)
Thomasville,https://www.glassesshop.com/eyeglasses/fp1563,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",$24.95,Scrapy/1.6.0 (+https://scrapy.org)
Owensboro,https://www.glassesshop.com/eyeglasses/fp2193,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",$12.95,Scrapy/1.6.0 (+https://scrapy.org)
Tacab,https://www.glassesshop.com/eyeglasses/fp1832,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",$19.95,Scrapy/1.6.0 (+https://scrapy.org)
,,,,Scrapy/1.6.0 (+https://scrapy.org)
Avon,https://www.glassesshop.com/eyeglasses/fm1476,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",$34.95,Scrapy/1.6.0 (+https://scrapy.org)
Carrie,https://www.glassesshop.com/eyeglasses/fm1252,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",$24.95,Scrapy/1.6.0 (+https://scrapy.org)
Oak,https://www.glassesshop.com/eyeglasses/fp2058,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",$19.95,Scrapy/1.6.0 (+https://scrapy.org)
,,,,Scrapy/1.6.0 (+https://scrapy.org)
Elaine,https://www.glassesshop.com/eyeglasses/sm0889,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",$39.95,Scrapy/1.6.0 (+https://scrapy.org)
Beulah,https://www.glassesshop.com/eyeglasses/fz1248,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",$29.95,Scrapy/1.6.0 (+https://scrapy.org)
Grove,https://www.glassesshop.com/eyeglasses/fp2219,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",$29.95,Scrapy/1.6.0 (+https://scrapy.org)
Scranton,https://www.glassesshop.com/eyeglasses/ft0416,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",$34.95,Scrapy/1.6.0 (+https://scrapy.org)
Horatio,https://www.glassesshop.com/eyeglasses/sm0874,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",$19.95,Scrapy/1.6.0 (+https://scrapy.org)
Osmond,https://www.glassesshop.com/eyeglasses/fp1735,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",$19.95,Scrapy/1.6.0 (+https://scrapy.org)
Mona,https://www.glassesshop.com/eyeglasses/fz1633,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",$29.95,Scrapy/1.6.0 (+https://scrapy.org)
Angel,https://www.glassesshop.com/eyeglasses/fp1648,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",$19.95,Scrapy/1.6.0 (+https://scrapy.org)
Omar,https://www.glassesshop.com/eyeglasses/fm1271,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",$19.95,Scrapy/1.6.0 (+https://scrapy.org)
Hyannis,https://www.glassesshop.com/eyeglasses/fp1110,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",$29.95,Scrapy/1.6.0 (+https://scrapy.org)
Wilsen,https://www.glassesshop.com/eyeglasses/fz1315,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",$29.95,Scrapy/1.6.0 (+https://scrapy.org)
Yule,https://www.glassesshop.com/eyeglasses/fp1907,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",$19.95,Scrapy/1.6.0 (+https://scrapy.org)
Kansas,https://www.glassesshop.com/eyeglasses/fz1640,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",$29.95,Scrapy/1.6.0 (+https://scrapy.org)
Winchester,https://www.glassesshop.com/eyeglasses/fp1774,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",$6.95,Scrapy/1.6.0 (+https://scrapy.org)
Land,https://www.glassesshop.com/eyeglasses/fp1276,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",$19.95,Scrapy/1.6.0 (+https://scrapy.org)
Sioux,https://www.glassesshop.com/eyeglasses/fp2251,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",$19.95,Scrapy/1.6.0 (+https://scrapy.org)
Ralap,https://www.glassesshop.com/eyeglasses/sup0499,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",$39.95,Scrapy/1.6.0 (+https://scrapy.org)
Buckeye,https://www.glassesshop.com/eyeglasses/fz1094,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",$29.95,Scrapy/1.6.0 (+https://scrapy.org)
Hatteras,https://www.glassesshop.com/eyeglasses/fp2132,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",$29.95,Scrapy/1.6.0 (+https://scrapy.org)
Abra,https://www.glassesshop.com/eyeglasses/fp1939,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",$19.95,Scrapy/1.6.0 (+https://scrapy.org)
BowlingGreen,https://www.glassesshop.com/eyeglasses/fp0917,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",$29.95,Scrapy/1.6.0 (+https://scrapy.org)
Christine,https://www.glassesshop.com/eyeglasses/fz1519,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",$59,Scrapy/1.6.0 (+https://scrapy.org)
Ely,https://www.glassesshop.com/eyeglasses/sup0997,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",$29.95,Scrapy/1.6.0 (+https://scrapy.org)
Holt,https://www.glassesshop.com/eyeglasses/fp1401,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",$19.95,Scrapy/1.6.0 (+https://scrapy.org)
Solana,https://www.glassesshop.com/eyeglasses/fz1536,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",$6.95,Scrapy/1.6.0 (+https://scrapy.org)
Irvine,https://www.glassesshop.com/eyeglasses/fp2073,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",$24.95,Scrapy/1.6.0 (+https://scrapy.org)
Aiden,https://www.glassesshop.com/eyeglasses/fp1631,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",$19.95,Scrapy/1.6.0 (+https://scrapy.org)
Laurie,https://www.glassesshop.com/eyeglasses/fz1387,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",$29.95,Scrapy/1.6.0 (+https://scrapy.org)
Robben,https://www.glassesshop.com/eyeglasses/ft0242,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",$39.95,Scrapy/1.6.0 (+https://scrapy.org)
Evangeline,https://www.glassesshop.com/eyeglasses/fp2160,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",$19.95,Scrapy/1.6.0 (+https://scrapy.org)
Oneida,https://www.glassesshop.com/eyeglasses/ft0406,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",$44.95,Scrapy/1.6.0 (+https://scrapy.org)
Laguna,https://www.glassesshop.com/eyeglasses/fp2126,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",$24.95,Scrapy/1.6.0 (+https://scrapy.org)
Glenview,https://www.glassesshop.com/eyeglasses/ft0364,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",$49.95,Scrapy/1.6.0 (+https://scrapy.org)
Oswald,https://www.glassesshop.com/eyeglasses/fp1737,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",$19.95,Scrapy/1.6.0 (+https://scrapy.org)
Rosemont,https://www.glassesshop.com/eyeglasses/fp2053,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",$19.95,Scrapy/1.6.0 (+https://scrapy.org)
Hayden,https://www.glassesshop.com/eyeglasses/fp1237,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",$24.95,Scrapy/1.6.0 (+https://scrapy.org)
Priscilla,https://www.glassesshop.com/eyeglasses/fz1577,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",$29.95,Scrapy/1.6.0 (+https://scrapy.org)
Naples,https://www.glassesshop.com/eyeglasses/fm1536,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",$12.95,Scrapy/1.6.0 (+https://scrapy.org)
Bellaire,https://www.glassesshop.com/eyeglasses/fp2174,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",$6.95,Scrapy/1.6.0 (+https://scrapy.org)
LaSalle,https://www.glassesshop.com/eyeglasses/fp2050,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",$19.95,Scrapy/1.6.0 (+https://scrapy.org)
Hempstead,https://www.glassesshop.com/eyeglasses/fp1808,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",$19.95,Scrapy/1.6.0 (+https://scrapy.org)
Gladys,https://www.glassesshop.com/eyeglasses/fp2188,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",$12.95,Scrapy/1.6.0 (+https://scrapy.org)
Dinas,https://www.glassesshop.com/eyeglasses/fp1946,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",$12.95,Scrapy/1.6.0 (+https://scrapy.org)
Newman,https://www.glassesshop.com/eyeglasses/sup0910,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",$19.95,Scrapy/1.6.0 (+https://scrapy.org)
,,,,Scrapy/1.6.0 (+https://scrapy.org)
Ogden,https://www.glassesshop.com/eyeglasses/fp2164,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",$24.95,Scrapy/1.6.0 (+https://scrapy.org)
Husk,https://www.glassesshop.com/eyeglasses/fp1835,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",$19.95,Scrapy/1.6.0 (+https://scrapy.org)
Hawthorn,https://www.glassesshop.com/eyeglasses/fm1349,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",$29.95,Scrapy/1.6.0 (+https://scrapy.org)
Saxton,https://www.glassesshop.com/eyeglasses/fm1499,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",$59,Scrapy/1.6.0 (+https://scrapy.org)
Simona,https://www.glassesshop.com/eyeglasses/fp2166,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",$24.95,Scrapy/1.6.0 (+https://scrapy.org)
Americus,https://www.glassesshop.com/eyeglasses/fp2080,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",$24.95,Scrapy/1.6.0 (+https://scrapy.org)
Silber,https://www.glassesshop.com/eyeglasses/fm1182,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",$24.95,Scrapy/1.6.0 (+https://scrapy.org)
Aurora,https://www.glassesshop.com/eyeglasses/sup0793,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",$29.95,Scrapy/1.6.0 (+https://scrapy.org)
Attis,https://www.glassesshop.com/eyeglasses/fm1394,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",$24.95,Scrapy/1.6.0 (+https://scrapy.org)
Norfolk,https://www.glassesshop.com/eyeglasses/fm1462,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",$34.95,Scrapy/1.6.0 (+https://scrapy.org)
Matthew,https://www.glassesshop.com/eyeglasses/sm0753,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",$44.95,Scrapy/1.6.0 (+https://scrapy.org)
Guelph,https://www.glassesshop.com/eyeglasses/fp2003,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",$12.95,Scrapy/1.6.0 (+https://scrapy.org)
,,,,Scrapy/1.6.0 (+https://scrapy.org)
Mobile,https://www.glassesshop.com/eyeglasses/ft0359,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",$39.95,Scrapy/1.6.0 (+https://scrapy.org)
Lena,https://www.glassesshop.com/eyeglasses/sup0826,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",$29.95,Scrapy/1.6.0 (+https://scrapy.org)
Sally,https://www.glassesshop.com/eyeglasses/sm0905,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",$34.95,Scrapy/1.6.0 (+https://scrapy.org)
,,,,Scrapy/1.6.0 (+https://scrapy.org)
Hedy,https://www.glassesshop.com/eyeglasses/fz1608,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",$29.95,Scrapy/1.6.0 (+https://scrapy.org)
Prima,https://www.glassesshop.com/eyeglasses/fz1464,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",$44.95,Scrapy/1.6.0 (+https://scrapy.org)
Kissimmee,https://www.glassesshop.com/eyeglasses/fz1560,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",$29.95,Scrapy/1.6.0 (+https://scrapy.org)
